Unnamed: 0,FileName,Year,Date,SectionID,text,fallacy,begin,end,xmiID,subcategory,CompID,SpeechID,CompLabel,CompText,Start,End,SentenceID_begin,SentenceID_end,Current_Sentence,Previous_Sentence,Next_Sentence,Speaker,RelID,RelLAbel
1445,1960_07Oct_12,1960,07Oct,12,"Now, Mr. Herter in 1958, when he was Under Secretary of State, said they were strategically undefensible.",AppealtoAuthority,921,1026,11691,Without Evidence,T423,2,Premise,"Now, Mr. Herter in 1958, when he was Under Secretary of State, said they were strategically undefensible",921,1025,6,6,"Now, Mr. Herter in 1958, when he was Under Secretary of State, said they were strategically undefensible.",But it's extremely difficult to make that judgment.,"Admirals Spruance and Callins in 1955 said that we should not attempt to defend these islands, in their conference in the Far East.",KENNEDY,R10,Support
1446,1960_07Oct_12,1960,07Oct,12,"Admirals Spruance and Callins in 1955 said that we should not attempt to defend these islands, in their conference in the Far East.",AppealtoAuthority,1027,1158,11696,Without Evidence,T422,2,Premise,"Admirals Spruance and Callins in 1955 said that we should not attempt to defend these islands, in their conference in the Far East",1027,1157,7,7,"Admirals Spruance and Callins in 1955 said that we should not attempt to defend these islands, in their conference in the Far East.","Now, Mr. Herter in 1958, when he was Under Secretary of State, said they were strategically undefensible.",General Ridgway has said the same thing.,KENNEDY,R9,Support
1447,1960_07Oct_12,1960,07Oct,12,General Ridgway has said the same thing.,AppealtoAuthority,1159,1199,11701,Without Evidence,T421,2,Premise,General Ridgway has said the same thing,1159,1198,8,8,General Ridgway has said the same thing.,"Admirals Spruance and Callins in 1955 said that we should not attempt to defend these islands, in their conference in the Far East.","I believe that when you get into a w- if you're going to get into war for the defense of Formosa, it ought to be on a clearly defined line.",KENNEDY,R8,Support
1448,2004_05Oct_4,2004,05Oct,4,One out of almost two children in Cleveland are now living in poverty.,AppealtoEmotion,3160,3230,14805,Appeal to pity,T433,5,Premise,One out of almost two children in Cleveland are now living in poverty,3160,3229,5,5,One out of almost two children in Cleveland are now living in poverty.,"Cleveland is a wonderful, distinguished city that's done a lot of great things, but it has the highest poverty rate in the country.","During the time that the vice president and the president have been in office, 4 million more Americans have fallen into poverty.",EDWARDS,R21,Support
1449,2004_05Oct_4,2004,05Oct,4,"In the time that they have been in office, in the last four years, 1.6 million private sector jobs have been lost, 2.7 million manufacturing jobs have been lost. And it's had real consequences in places like Cleveland.",FalseCause,2808,3026,14790,False cause,T430,5,Premise,"in the last four years, 1.6 million private sector jobs have been lost, 2.7 million manufacturing jobs have been lost",2851,2968,2,2,"Here's what's happened: In the time that they have been in office, in the last four years, 1.6 million private sector jobs have been lost, 2.7 million manufacturing jobs have been lost.","I hope we get a chance to talk about education, but that's what the vice president talked about.",And it's had real consequences in places like Cleveland.,EDWARDS,R23,Support
1449,2004_05Oct_4,2004,05Oct,4,"In the time that they have been in office, in the last four years, 1.6 million private sector jobs have been lost, 2.7 million manufacturing jobs have been lost. And it's had real consequences in places like Cleveland.",FalseCause,2808,3026,14790,False cause,T430,5,Premise,"in the last four years, 1.6 million private sector jobs have been lost, 2.7 million manufacturing jobs have been lost",2851,2968,2,2,"Here's what's happened: In the time that they have been in office, in the last four years, 1.6 million private sector jobs have been lost, 2.7 million manufacturing jobs have been lost.","I hope we get a chance to talk about education, but that's what the vice president talked about.",And it's had real consequences in places like Cleveland.,EDWARDS,R28,Attack
1449,2004_05Oct_4,2004,05Oct,4,"In the time that they have been in office, in the last four years, 1.6 million private sector jobs have been lost, 2.7 million manufacturing jobs have been lost. And it's had real consequences in places like Cleveland.",FalseCause,2808,3026,14790,False cause,T431,5,Premise,it's had real consequences in places like Cleveland,2974,3025,3,3,And it's had real consequences in places like Cleveland.,"Here's what's happened: In the time that they have been in office, in the last four years, 1.6 million private sector jobs have been lost, 2.7 million manufacturing jobs have been lost.","Cleveland is a wonderful, distinguished city that's done a lot of great things, but it has the highest poverty rate in the country.",EDWARDS,R20,Support
1450,2004_05Oct_4,2004,05Oct,4,"During the time that the vice president and the president have been in office, 4 million more Americans have fallen into poverty.",FalseCause,3232,3361,14795,False cause,T434,5,Premise,"During the time that the vice president and the president have been in office, 4 million more Americans have fallen into poverty",3232,3360,6,6,"During the time that the vice president and the president have been in office, 4 million more Americans have fallen into poverty.",One out of almost two children in Cleveland are now living in poverty.,"During the time that the vice president and the president have been in office, 4 million more Americans have fallen into poverty.",EDWARDS,R22,Support
1450,2004_05Oct_4,2004,05Oct,4,"During the time that the vice president and the president have been in office, 4 million more Americans have fallen into poverty.",FalseCause,3232,3361,14795,False cause,T434,5,Premise,"During the time that the vice president and the president have been in office, 4 million more Americans have fallen into poverty",3232,3360,6,6,"During the time that the vice president and the president have been in office, 4 million more Americans have fallen into poverty.",One out of almost two children in Cleveland are now living in poverty.,"During the time that the vice president and the president have been in office, 4 million more Americans have fallen into poverty.",EDWARDS,R24,Support
1450,2004_05Oct_4,2004,05Oct,4,"During the time that the vice president and the president have been in office, 4 million more Americans have fallen into poverty.",FalseCause,3232,3361,14795,False cause,T434,5,Premise,"During the time that the vice president and the president have been in office, 4 million more Americans have fallen into poverty",3232,3360,6,6,"During the time that the vice president and the president have been in office, 4 million more Americans have fallen into poverty.",One out of almost two children in Cleveland are now living in poverty.,"During the time that the vice president and the president have been in office, 4 million more Americans have fallen into poverty.",EDWARDS,R29,Attack
1451,2004_05Oct_4,2004,05Oct,4,"During the time that the vice president and the president have been in office, 4 million more Americans have fallen into poverty.",FalseCause,3363,3492,14800,False cause,T4,5,Premise,"During the time that the vice president and the president have been in office, 4 million more Americans have fallen into poverty",3363,3491,7,7,"During the time that the vice president and the president have been in office, 4 million more Americans have fallen into poverty.","During the time that the vice president and the president have been in office, 4 million more Americans have fallen into poverty.","And what the most striking and startling thing is, they are the first presidency in 70 years -- and I'm talking Democrats, Republican, presidents who led us through World War, through the Korean War, the Vietnam War, Cold War -- every one of them created jobs until this president.",EDWARDS,R59,Support
1452,2000_05Oct_10,2000,05Oct,10,People are fed up. They've had enough with the bickering and the partisanship that seems to characterize the debate that goes on in the nation's capital.,AppealtoEmotion,755,908,17087,Appeal to pity,T504,1,Claim,People are fed up,755,772,7,7,People are fed up.,And you're absolutely right.,They've had enough with the bickering and the partisanship that seems to characterize the debate that goes on in the nation's capital.,CHENEY,,
1452,2000_05Oct_10,2000,05Oct,10,People are fed up. They've had enough with the bickering and the partisanship that seems to characterize the debate that goes on in the nation's capital.,AppealtoEmotion,755,908,17087,Appeal to pity,T505,1,Claim,They've had enough with the bickering and the partisanship that seems to characterize the debate that goes on in the nation's capital,774,907,8,8,They've had enough with the bickering and the partisanship that seems to characterize the debate that goes on in the nation's capital.,People are fed up.,I've seen it done differently though.,CHENEY,R6,Support
